,ASN,Count,AS_Name,AS_Country
445,47147,33288,AS-ANX ANEXIA Internetdienstleistungs GmbH, AT
446,197540,5136,netcup-AS netcup GmbH, DE
447,16265,40415,LEASEWEB-NETWORK LeaseWeb Network B.V., NL
448,60781,38220,LEASEWEB-NL-AMS-01 LeaseWeb Netherlands B.V., NL
449,20773,316977,GODADDY Host Europe GmbH, DE
450,29066,7672,VELIANET-AS Host Europe GmbH, DE
451,6661,15679,EPT-LU POST Luxembourg, LU
452,206610,2094,FIVE Mixvoip S.A., LU
453,206610,2094,"ISPGROUP Provider for General Trading and Internet Services, LLC", IQ
454,8359,252298,MTS MTS PJSC, RU
455,12695,25829,DINET-AS LLC Digital Network, RU
456,12722,17684,RECONN RECONN LLC, RU
457,31261,14767,GARS-AS GARS Telecom - Telecommunications Management LLC, RU
458,29226,19914,MASTERTEL-AS JSC Mastertel, RU
459,8595,21996,WESTCALL-AS OOO WestCall Ltd., RU
460,39238,22298,OKBPROGRESS OKB PROGRESS LLC, RU
461,39238,22298,"PHOENIXNAP-ES PHOENIX NAP, LLC.", ES
462,206766,1868,"INETTECH1-AS LLC ""Internet Tehnologii""", RU
463,29791,80002,VOXEL-DOT-NET, US
464,10912,205156,INTERNAP-BLK, US
465,35913,390108,DEDIPATH-LLC, US
466,13789,102185,INTERNAP-BLK3, US
467,41327,18950,FIBERTELECOM-AS Fiber Telecom S.p.A., IT
468,60501,2323,SIRIUSTEC-IT Sirius Technology SRL, IT
469,209102,206,ALFASERVICE Alfa Service s.r.l., IT
470,57463,93522,NetIX NetIX Communications Ltd., BG
471,57264,380,OPTICONN-IT OPTICONN SRL, IT
472,209232,75,FGNWSMUCGX Sebastian Fohler, DE
473,35320,72404,ETT-AS Eurotranstelecom Ltd, UA
474,15626,4814,ITLAS ITL LLC, UA
475,48031,1742,XServer-IP-Network-AS PE Ivanov Vitaliy Sergeevich, UA
476,40676,115853,AS40676, US
477,49505,59163,"SELECTEL OOO ""Network of data-centers ""Selectel""", RU
478,395092,5235,SHOCK-1, US
479,209231,599,,
480,56647,1221,FUSIONMEDIA Fusion Media Limited, NL
481,42926,64511,RADORE Radore Veri Merkezi Hizmetleri A.S., TR
482,207709,856,HIZHOSTING Cnc Bilisim Hizmetleri Ins San Tic Ltd Sti, TR
483,8218,95235,NEO-ASN Zayo France SAS, FR
484,15401,1651,EOLAS-AS Business & Decision Interactive Eolas SRL, FR
485,39912,7706,i3B-AS oja.at GmbH, AT
486,12453,820,KRAFTCOM-AS Bernhard Kraft, AT
487,7489,14912,HOSTUS-GLOBAL-AS HostUS, HK
488,62240,99464,Clouvider Clouvider Limited, GB
489,20860,28513,IOMART-AS IOMART CLOUD SERVICES LIMITED, GB
490,209183,205,PrimeHub Adam Pierce, GB
491,43376,14441,DOTRO DOTRO TELECOM SRL, RO
492,3280,3927,LAYERBRIDGE-AS LayerBridge SRL, RO
493,39737,34777,Prime-Telecom-AS Net Vision Telecom SRL, RO
494,57717,27974,FBX-AS FiberXpress BV, NL
495,57717,27974,"INM2-AS INM s. j. Tomasz Chomko, Mariusz Lisowski, Piotr Margol", PL
496,51942,1081,EKMEDIA EK-Media B.V., NL
497,202425,19650,INT-NETWORK IP Volume inc, SC
498,56611,2442,REBACOM-AS REBA Communications BV, NL
499,12883,31140,"UCOMLINE PRIVATE JOINT-STOCK COMPANY ""FARLEP-INVEST""", UA
500,43309,529,GIPERNET-AS GiperNet Ltd., UA
501,49183,4639,"BEREZHANY-AS ""Galichina Telekommunication"" LTD", UA
502,196922,1598,HOFMEIR-AS Hofmeir Media GmbH, DE
503,213300,200,be-solutions-AS be-solutions GmbH, DE
504,31566,1995,ASSKYNETWORK SkyNetwork Ltd., RU
505,54574,4769,DMIT, US
506,50384,15876,W-IX_LTD W-IX LTD, GB
507,202984,25474,team-host Chernyshov Aleksandr Aleksandrovich, RU
508,25227,26370,,
509,12679,3092,"ASN-MOL ""Iceberg Telecom"" Ltd.", RU
510,3216,427012,"SOVAM-AS PJSC ""Vimpelcom""", RU
511,42689,3912,Glide Glide Student & Residential Limited, GB
512,60282,75,COVCITYCOUNCIL Coventry City Council, GB
513,786,24251,JANET Jisc Services Limited, GB
514,13194,28322,"BITE UAB ""Bite Lietuva""", LT
515,13194,28322,"INECO Ingenieria y Economia del Transporte, S.A", ES
516,36224,12963,HCLTA94085, US
517,16190,1659,AS16190 WEB LLC, AM
518,39560,1052,KT-NET KT-NET Communications GmbH, AT
519,39560,1052,"AS-REGRU ""Domain names registrar REG.RU"", Ltd", RU
520,50673,79094,Serverius-as Serverius Holding B.V., NL
521,202448,2951,mvps MVPS LTD, EU
522,35625,6958,EURAFIBRE-AS Eurafibre SAS, FR
523,41960,5256,NEXTPERTISE Nextpertise B.V., NL
524,49335,7716,"NCONNECT-AS LLC ""Server v arendy""", RU
525,8311,3665,Redestel Redestel Networks S.L., ES
526,39144,967,ARAGON-AS Redes Digitales de Telecomunicacion en Internet SL, ES
527,42366,7351,TERRATRANSIT-AS TerraTransit AG, DE
528,12389,667873,ROSTELECOM-AS PJSC Rostelecom, RU
529,49392,11055,ASBAXETN LLC Baxet, RU
530,206638,474,hostfory PE Brezhnev Daniil, UA
531,209224,149,TELEBAECKER TeleBaecker UG (haftungsbeschraenkt), DE
532,40065,56430,CNSERVERS, US
533,4809,158563,CHINATELECOM-CORE-WAN-CN2 China Telecom Next Generation Carrier Network, CN
534,204861,2933,CODISATS Codisa Telco Solutions S.L., ES
535,29119,117119,SERVIHOSTING-AS ServiHosting Networks S.L., ES
536,20804,62061,ASN-TELENERGO Exatel S.A., PL
537,209200,231,auranet-as AURANET Sp. z o.o., PL
538,35179,7084,KORBANK-AS Korbank S. A., PL
539,42433,564,ASLD4UNITY LD4Unity B.V., NL
540,209223,76,source2cloud Source2Cloud B.V., NL
541,61317,126353,ASDETUK Digital Energy Technologies Ltd., GB
542,46786,9745,IPTRANSIT, US
543,40824,3395,WZCOM-, US
544,394094,877,INTELLECTICA-, US
545,47720,6382,CIX-AS CORK INTERNET EXCHANGE LIMITED, IE
546,42090,612,RAPIDBB Rapid Broadband Ltd, IE
547,2110,4854,AS-BTIRE BT Communications Ireland Limited, EU
548,209222,210,MELITAITALIA Melita Italia SRL, IT
549,42861,13389,FOTONTELECOM-TRANSIT-AS Foton Telecom CJSC, RU
550,49181,902,"GCX-AS LLC ""GCX""", RU
551,47914,1306,CDMS OOO Creative Direct Marketing Solutions, RU
552,48422,4179,IT-STARCOM-AS IT-STARCOM LLC, UA
553,209117,86,it-lance-poll1 FOP ZEIDA VLADISLAV BORISOVICH, UA
554,34700,5927,,
555,35280,33371,ACORUS ACORUS NETWORKS SAS, FR
556,50309,3825,ARCADIZ Arcadiz Telecom NV, BE
557,210017,1611,DCHasselt datazone bvba, BE
558,57948,2906,COBALT Cobalt Group BV, BE
559,39923,3979,AS-UNIXSOLUTIONS Unix-Solutions BVBA, BE
560,42455,2079,Wi-Manx-AS Wi-Manx Limited, GB
561,199909,721,ELITETELE ELITETELE.COM PLC, GB
562,50782,682,COSYS COSYS DATA GmbH, AT
563,49808,4928,POWERSPEED-AS Energie AG Oberoesterreich Telekom GmbH, AT
564,49808,4928,"Optima-AS Optima Communications, LLC", RU
565,56833,771,MIEX-AS mieX GmbH, AT
566,209070,208,SECURCOM securCom s.r.o., SK
567,29405,6954,VNET-AS VNET a.s., SK
568,31167,9939,Axione-AS AXIONE S.A.S., FR
569,60718,375,OELIS OELIS SARL, FR
570,43444,310,BNS-AS Blockchain Network Solutions Ltd, GB
571,209206,150,A3NET-AS VORONEZH TELECOM LLC, RU
572,56911,5089,ASN-WARIAN Warian S.R.L., EU
573,203462,1146,asnovaconn NOVACONN SRL, IT
574,47583,12350,AS-HOSTINGER Hostinger International Limited, LT
575,15085,15801,IMMEDION, US
576,2686,31233,ATGS-MMD-AS, US
577,30337,5518,DELOITTE-US-ASN, US
578,702,74180,UUNET, US
579,41798,76347,TTC-AS JSC Transtelecom, KZ
580,43727,119268,KVANT-TELECOM KVANT-TELEKOM Closed Joint Stock Company, RU
581,60609,3504,APFUTURA-ASN APFUTURA INTERNACIONAL SOLUCIONES SL, ES
582,210321,2586,OPKM0 Operadors Quilometre Zero S.L., ES
583,201466,829,XTA-AS Xarxes de Telecomunicacions Alternatives SL, ES
584,3261,18110,"DIPT-AS LLC ""FTICOM""", UA
585,3261,18110,"SARENET SAREnet, S.A.", ES
586,10021,15430,,
587,209341,362,jpasn Sakura Network Limited, FR
588,138968,3344,RAINBOWIDC-AS-AP rainbow network limited, JP
589,62380,1390,BUNEA-HIGH-PEER-NETWORK Bunea TELECOM SRL, RO
590,42397,4774,BUNEA-HIGH-VOLUME-NETWORK Bunea TELECOM SRL, RO
591,207679,76,SMART2HOST-AS Smart 2 Host INC SRL, RO
592,48090,225,PPTECHNOLOGY PPTECHNOLOGY LIMITED, GB
593,132839,26762,POWERLINE-AS-AP POWER LINE DATACENTER, HK
594,49835,5073,,
595,209202,208,CITTEC Centre Integral de Telecomunicacions i Tecnologies de Catalunya S.L, ES
596,12479,648095,UNI2-AS Orange Espagne SA, ES
597,201893,1390,"BLUE-DOT-AS Pawel Walczuk trading as ""BLUE-DOT"" S.C.", PL
598,31229,3451,PL-BEYOND-AS Fotigo.pl Sp. z o.o., PL
599,5588,131475,GTSCE T-Mobile Czech Republic a.s., CZ
600,5617,25813,TPNET Orange Polska Spolka Akcyjna, PL
601,43424,1266,MAGICRETAIL Magic Retail SARL, FR
602,44679,4205,BinBox-Global-Services INVITE Systems SRL, RO
603,60233,1213,,
604,15694,16745,ATMAN-ISP-AS ATM S.A., PL
605,57355,154,netdesign-zone networkers.pl Sp. z o.o., PL
606,20647,3841,IPB IPB Internet Provider in Berlin GmbH, DE
607,31852,261,PTG-ASN1, US
608,15305,13497,SYRINGANETWORKS, US
609,46133,75,PTG-ASN2, US
610,13768,76394,COGECO-PEER1, CA
611,7040,3812,NETMINDERS, CA
612,25273,2059,BCELU Broadcasting Center Europe (an RTL Group Company), LU
613,47787,27385,HASHPOWER HASHPOWER UNIPESSOAL LDA, PT
614,203020,7762,HostRoyale HostRoyale Technologies Pvt Ltd, RO
615,49063,21901,DTLN Dataline Ltd, RU
616,210200,156,CloudLite CloudLite LLC, RU
617,209189,300,ATSO Antalya Ticaret ve Sanayi Odasi, TR
618,209189,300,"IDGRUP-AS ID GRUP,S.A.", ES
619,205289,220,ES-FOFNET-AS FIBRA OPTICA FILABRES S.L, ES
620,208781,418,UK-SMARTCT1-20190320 Smart Capital Technology Limited, GB
621,209198,203,AS-ORECAT Offshore Renewable Energy Catapult, GB
622,42973,7145,METRONETUK_M24SEVEN Metronet (UK) Limited, GB
623,3255,80848,"UARNET-AS State Enterprise Scientific and Telecommunication Centre ""Ukrainian Academic and Research Network"" of the Institute for Condensed Matter Physics of the National Academy of Science of Ukraine (UARNet)", UA
624,197522,2744,ISP-KIM-NET Kaluska informatsiyna merezha LLC, UA
625,50607,75914,EPIX-KGM Stowarzyszenie e-Poludnie, PL
626,209062,248,airplusn-as Lukasz Wojcieszak trading as AirplusN, PL
627,201053,4155,EPIX-KRPM Stowarzyszenie e-Poludnie, PL
628,47872,17655,SOFIA-CONNECT-AS Sofia Connect EAD, BG
629,49628,4451,SKYTEL-AS LLC Skytel, GE
630,209012,73,MSOFT MULTISOFT LLC, GE
631,39823,420,COMPIC Compic OU, EE
632,207568,74,teleone Teleone OU, EE
633,3352,55744,Telefonica_de_Espana TELEFONICA DE ESPANA, ES
634,58128,148,viamvil COMUNICACIONES PAQUILLO E HIJOS S.L., ES
635,209811,866,Intranet-AS Intranet Services LLC, FR
636,210199,226,computeflex Compute Flex SASU, FR
637,17675,4976,,
638,55933,25863,CLOUDIE-AS-AP Cloudie Limited, HK
639,1257,106264,TELE2, EU
640,42318,365,FASTBIT-AS FastBit AB, SE
641,46261,43925,QUICKPACKET, US
642,11325,1546,AS11325, US
643,396998,5192,PATH-NETWORK, US
644,39351,3705,ESAB-AS 31173 Services AB, SE
645,206279,276,BIRUANG-AS Aleksander Studzinski trading as Biruang KB, SE
646,42708,37472,PORTLANE GleSYS AB, SE
647,23059,1220,LLNW-LATAM, US
648,19905,36790,NEUSTAR-AS6, US
649,397688,311,BWINPARTY-US-NV, US
650,22822,46541,LLNW, US
651,13008,1069,BETANDWIN-AS bwin.party services (Austria) GmbH, AT
652,12989,46094,HWNG StackPath LLC, NL
653,33438,30270,HIGHWINDS2, US
654,64421,277,SERTEX-AS SERTEX SIA, LV
655,42979,3273,ASGLBLCOM SIA Globalcom, LV
656,24651,2759,LVBALTICOM-AS JSC BALTICOM, LV
657,58073,3568,YISP-AS YISP B.V., NL
658,2119,63512,TELENOR-NEXTEL Telenor Norge AS, NO
659,203779,2645,Nordfiber NORDFIBER AS, NO
660,200665,827,hfestenergi Hammerfest Energi Bredbaand AS, NO
661,203061,3083,itproximus UAB code200, GB
662,34984,547016,TELLCOM-AS TELLCOM ILETISIM HIZMETLERI A.S., TR
663,2872,511,NCTY Netcity Bilisim Teknolojileri Yazilim Internet Ve Iletisim Hizmetleri A.S, TR
664,9119,9466,SOFTNET-AS SOFTNET d.o.o., SI
665,34549,22645,MEER-AS meerfarbig GmbH & Co. KG, DE
666,200462,1559,AS-ETH Lennart Seitz, DE
667,57706,284,HYBULA Hybula B.V., NL
668,263444,112715,Open X Tecnologia Ltda, BR
669,53062,209371,GGNET TELECOMUNICACOES LTDA, BR
670,266400,1911,Ferenz Networks, BR
671,57916,4266,LAROM-AS Larom TV SRL, RO
672,42881,1965,BADGER-BV BADGER BV, NL
673,209396,578,DO-JAPAN Digital Ocean SRL, JP
674,47602,1846,PROFISOL-AS Profisol Telecom S.R.L., RO
675,23470,22347,RELIABLESITE, US
676,42831,22538,UKSERVERS-AS UK Dedicated Servers Limited, GB
677,25780,4965,HUGESERVER-NETWORKS, US
678,1759,33767,TSF-IP-Core Telia Finland Oyj, EU
679,209123,75,RBIT-AS rBit Ab, FI
680,33657,66731,CMCS, US
681,7922,524814,COMCAST-7922, US
682,50509,53599,TRANSROUTE Aiconet LLC, RU
683,44050,11014,PIN-AS Petersburg Internet Network ltd., RU
684,50308,170,MOSNET-AS Mosnet LLC, RU
685,44267,3711,IESV Irkutskenergosvyaz Ltd, RU
686,43274,1327,TELEOS-1-AS Teleradiocompany Teleos-1 Ltd, RU
687,62019,78,BITRIVER-AS BITRIVER RUS LLC, RU
688,56630,14241,MELBICOM-EU-AS Melbikomas UAB, NL
689,208626,1954,serv-tech Serv-Tech LLC, RU
690,42608,1828,YAMALSOFT-AS Yamal-Soft 2003 Ltd., RU
691,51028,4813,SVOLS-AS Zummer LLC, RU
692,198930,2093,DE-VSM-ASN Vereinigte Stadtwerke Media GmbH, DE
693,42525,21174,GlobalConnect-Network GlobalConnect A/S, DK
694,35139,146,SQUIZ Squiz Poland Sp. z o. o., PL
695,6848,16320,TELENET-AS Telenet BVBA, BE
696,42160,3093,LCPDCO lcp nv, BE
697,30962,10980,COMTRANCE-AS comtrance GmbH, DE
698,41108,8009,FirstRoot-AS First Root UG (haftungsbeschraenkt), DE
699,209185,329,NE Tim Niemeyer, DE
700,50129,12549,,
701,209184,411,algonaiss ALGONAISS SARL, EE
702,8728,1314,AS INFONET, EE
703,43391,35740,NETDIREKT-AS Netdirekt A.S., TR
704,57844,12053,SPD-Net SPDNet Telekomunikasyon Hizmetleri Bilgi Teknolojileri Taahhut Sanayi Ve Ticaret A.S., TR
705,9050,119982,RTD TELEKOM ROMANIA COMMUNICATION S.A, RO
706,6718,4103,NAV NAV COMMUNICATIONS SRL, RO
707,8551,342397,BEZEQ-INTERNATIONAL-AS Bezeq International-Ltd, IL
708,42013,1270,Together-Communication-LTD Together Communication LTD, PS
709,210218,446,OpenFiber-Italy Open Fiber S.P.A., IT
710,209171,292,icisleri Turkiye Cumhuriyeti Icisleri Bakanligi, TR
711,47777,1054,wunet wusys GmbH, DE
712,207843,151,VBOXX vBoxx B.V., NL
713,38930,3634,FIBERRING LeaseWeb Network B.V., NL
714,29278,90075,DENINET-HU-AS Deninet KFT, HU
715,42864,3408,GigaNet-HU Giganet Internet Szolgaltato Kft, HU
716,210015,914,INTERFACEALL Interface Services LLC, CZ
717,43949,729,MMC Marsh Limited, GB
718,209182,77,nuovafiber-as NUOVAFIBER S.R.L., IT
719,200984,404,NUOVARETI-AS NUOVARETI S.R.L., IT
720,200984,404,"BOKNET BOK*Net, z.s.", CZ
721,12430,144790,VODAFONE_ES VODAFONE ESPANA S.A.U., ES
722,12357,100099,COMUNITEL VODAFONE ESPANA S.A.U., ES
723,200555,1489,wificanarias WiFi Canarias de Telecomunicaciones y Fibra SL, ES
724,199524,50418,GCORE G-Core Labs S.A., AT
725,209181,1436,ZENEX5IVE-NL Zenex 5ive Limited, NL
726,1820,39739,WNET, US
727,30886,29855,KOMITEX-AS PP KOM i TEX, UA
728,208841,308,SVALYAVANET-AS Svalyava.Net PE Zubyk Vitalii, UA
729,28716,28429,RETELIT-AS Reti Telematiche Italiane S.p.A. (Retelit S.p.A.), IT
730,208775,374,comacspait COMAC S.P.A., IT
731,3269,73877,ASN-IBSNAZ Telecom Italia S.p.A., IT
732,202805,168,I-TEL-AS I-TEL Pawel Bak, PL
733,208427,77,FIBERKAM-AS FIBERKAM Technologie Optotelekomunikacyjne Kamila Oczkowska, PL
734,35007,4482,MICONET-AS Miconet Sp. z o.o., PL
735,47605,25751,FNE-AS FNE-Finland Ltd, FI
736,35218,76,KORTTIRIIHI-AS Korttiriihi Oy, FI
737,201843,4499,IBERSONTEL IBERSONTEL SOLUCIONES MOVILES S.L., ES
738,137571,294,PESYUN-AS-AP arebz.com, CN
739,1136,37096,KPN KPN B.V., EU
740,47829,312,TELINDUSBV-AS Telindus-ISIT B.V., NL
741,137969,5018,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED, HK
742,136038,5156,HDTIDCCLOUD-AS-AP HDTIDC LIMITED, HK
743,136038,5156,"NANO-AS-AP NANO, Bhutan", BT
744,136038,5156,"MPSCL-AS-AP Mitr Phol Sugar Corp., Ltd.", TH
745,136038,5156,"CONNECTPLUS-AS-AP Singapore Telecom, ConnectPlus", SG
746,135391,17925,AOFEI-HK AOFEI DATA INTERNATIONAL COMPANY LIMITED, HK
747,134522,3278,HOSTINGINSIDE HostingInside LTD., TW
748,10133,2979,TPIX-AS-TW Chief Telecom Inc., TW
749,9312,2840,XTOM xTom, HK
750,41717,2877,TelflyNetwork Telfly Technology Limited, DE
751,48152,1411,DIGITAL-REALTY-DE Digital Frankfurt GmbH, DE
752,209177,149,ArnoldPorter Arnold & Porter Kaye Scholer LLP, GB
753,49425,2214,DIGITAL-REALTY-UK Digital Realty (UK) Limited, GB
754,12189,35345,AS12189, US
755,59210,1262,PHOENIXNAP-AS-SG1 PhoenixNAP, SG
756,42425,3151,ASN-AVANZATI PSA S.r.l., IT
757,48577,292,HYGIE Hygieitalia srl, IT
758,42830,541,"TVSAT364-AS STK ""TV SAT 364""", PL
759,20668,2890,AQUA-AS AQUA JUMP SRL, RO
760,42599,76,FAIST-AS FAIST Mekatronic SRL, RO
761,48955,1043,IPv4-AS IPv4 Management SRL, RO
762,49544,29163,i3Dnet i3D.net B.V, NL
763,62370,1688,Snel Snel.com B.V., NL
764,209113,216,PRECEDENCE Precedence Technologies Ltd, GB
765,35826,1997,NETSERVERS-AS Netservers Limited, GB
766,201011,6458,NETZBETRIEB-GMBH AS33891 Netzbetrieb GmbH, DE
767,8926,22658,MOLDTELECOM-AS Moldtelecom SA, MD
768,41221,7532,MD-AS Moldtelecom SA, MD
769,35346,13811,ITNS SC ITNS.NET SRL, MD
770,209883,74,Euroweb-City Euroweb SRL, MD
771,9123,15641,TimeWeb-AS TimeWeb Ltd., RU
772,44066,8775,DE-FirstColo First Colo GmbH, DE
773,209169,202,CROIT croit GmbH, DE
774,209169,202,"NOVATELDIGITAL NOVATEL DIGITAL, SL", ES
775,35048,31841,BITERIKA-AS Biterika Group LLC, RU
776,48237,52557,MOBILY-AS Bayanat Al-Oula For Network Services Limited Co., SA
777,35819,50693,Mobily-AS Bayanat Al-Oula For Network Services Limited Co., SA
778,29684,13421,NOURNET-ASN Nour Communication Co.Ltd - Nournet, SA
779,209029,146,STS-Cloud Specialized Technical Services (STS) Co.Ltd, JO
780,35753,37816,ITC Integrated Telecom Co. Ltd, SA
781,34762,8740,COMBELL-AS Combell NV, BE
782,6774,56294,ASN-BICS Belgacom International Carrier Services SA, BE
783,60032,11025,Coriolis-AS Coriolis Telecom SAS, FR
784,44530,1099,HOPUS HOPUS SAS, FR
785,201776,33374,MIRANDA-AS Miranda-Media Ltd, RU
786,6789,17817,CRELCOM-NET CRELCOM LLC, RU
787,197628,455,SUDAKA-NET-UA Tikhonova Vera Pavlovna PE, RU
788,12494,2432,"ASN-POSTLTD OOO ""Post ltd""", RU
789,42652,8404,DELUNET inexio Informationstechnologie und Telekommunikation Gmbh, DE
790,34240,860,MANITU manitu GmbH, DE
791,29396,10703,Eurofiber-UNET Unet B.V., NL
792,39686,9658,ASN-EUROFIBER Eurofiber Nederland BV, NL
793,209145,78,romacloud Roma Cloud Diensten B.V., NL
794,19324,3438,DOSARREST, US
795,209167,77,TCC TERACOM COMMUNICATIONS (PTY) LTD, CH
796,47680,840,NHCS EOBO Ltd T/A BBnet, IE
797,197957,143,KERBB Ker Broadband Communications Ltd, IE
798,203499,2842,Wi-Net-SOLIS-AS SOLIS MULTIMEDIA SLU, ES
799,60397,836,SATTVPLUS-AS SAT TV PLUS SLU, ES
800,203377,3022,Fiberserver-internet-Teknolojileri Mehmet Uzunca, TR
801,61135,26261,COMNET-ASN COMNET BILGI ILETISIM TEKNOLOJILERI TICARET A.S., TR
802,207459,927,TEKNOSOS Taner Temel, TR
803,202505,671,Onlinenet Onlinenet Bil. Turzm. Teks. San. Ve Tic. Ltd. Sti., TR
804,42493,1023,TELELORCA-AS Lorca TV Sol S.L., ES
805,8368,7652,BENESOL-BACKBONE Destiny N.V, BE
806,29462,740,DSD-AS Destiny N.V, BE
807,59919,2063,BRAINBOX Brainbox S.r.l., IT
808,57809,4728,Serveurcom UNYC SAS, FR
809,12578,31308,APOLLO-AS SIA Tet, LV
810,15440,13982,"Baltneta UAB ""Baltnetos komunikacijos""", LT
811,12555,7767,IMAQLIQ IMAQLIQ SERVICE Ltd, RU
812,44676,3256,VMAGE-AS Perviy TSOD LLC, RU
813,209153,224,ARVID Arvid Logicum OU, EE
814,202376,741,ARVID-LOGICUM Arvid Logicum OU, EE
815,206644,75,INVEST-COLO IANCIUC INVEST SRL, MD
816,264763,6043,RACKNATION S.A., CR
817,52423,4578,Data Miners S.A. ( Racknation.cr ), CR
818,52468,298450,UFINET PANAMA S.A., PA
819,8342,7134,RTCOMM-AS JSC RTComm.RU, RU
820,45027,3573,"INETTECH-AS LLC ""Internet Tehnologii""", RU
821,49028,1495,D-LAKE D-LAKE SAS, FR
822,47169,28711,HPC-MVM-AS MVM NET Zrt., HU
823,42205,221,NET-TV NET-TV Zrt., HU
824,209723,859,AS_Expert EXPERT NETCLOUD LLP, GB
825,35706,2640,NAO Net at Once Sweden AB, SE
826,208001,288,nordlovxo Nordlo Vaxjo & Ljungby AB, SE
827,48959,76,GARMONIYA-AS Garmoniya LLC, RU
828,48959,76,"MORAVANET AQUA,a.s.", CZ
829,201601,1046,Astrec-Data Astrec Data OU, EE
830,209992,892,IT-TELWEB Telweb s.r.l., IT
831,59908,6049,ISLALINK BalaLink S.A., ES
832,209835,2105,AVANZAFIBRA Despliegue de Redes de Telecomunicaciones S.L., ES
833,24904,6046,KWAOO K-NET SARL, FR
834,61031,1136,ESCOMTEL-AS Escomtel Backbone Networks Ltd., RU
835,202136,289,"A-Siti-AS ""A-Siti"" Limited Liability Company", RU
836,9049,455581,"ERTH-TRANSIT-AS JSC ""ER-Telecom Holding""", RU
837,198354,1653,,
838,50923,6315,METRO-SET-AS Metroset Ltd., RU
839,26094,3381,26094, US
840,11877,12437,GENMODO, US
841,13487,7463,ULTRA-PACKET, US
842,44034,1179,hi3g Hi3G Access AB, SE
843,9198,137259,KAZTELECOM-AS JSC Kazakhtelecom, KZ
844,29355,8763,KCELL-AS Kcell JSC, KZ
845,8657,39352,MEO-INTERNACIONAL MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A., PT
846,3243,1861,MEO-RESIDENCIAL MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A., PT
847,6799,16859,OTENET-GR Ote SA (Hellenic Telecommunications Organisation), GR
848,39386,540544,STC-IGW-AS Saudi Telecom Company JSC, SA
849,25019,428772,SAUDINETSTC-AS Saudi Telecom Company JSC, SA
850,8402,87841,"CORBINA-AS PJSC ""Vimpelcom""", RU
851,13285,42890,OPALTELECOM-AS TalkTalk Communications Limited, GB
852,5607,4663,BSKYB-BROADBAND-AS Sky UK Limited, GB
853,9158,3037,TELENOR_DANMARK_AS Telenor A/S, DK
854,49666,762578,TIC-GW-AS Telecommunication Infrastructure Company, IR
855,44244,28381,IranCell-AS Iran Cell Service and Communication Company, IR
856,48159,87286,TIC-AS Telecommunication Infrastructure Company, IR
857,12880,203418,DCI-AS Information Technology Company (ITC), IR
858,29049,236930,Delta-Telecom-AS Delta Telecom Ltd, AZ
859,6739,40322,,
860,24608,5533,WINDTRE-AS WIND TRE S.P.A., IT
861,49832,27914,AS-QBIC QBIC COMMUNICATIONS DMCC, AE
862,13030,1812579,INIT7 Init7 (Switzerland) Ltd., CH
863,58224,100865,TCI Iran Telecommunication Company PJS, IR
864,60148,5511,ITO-AS Information Technology Company (ITC), IR
865,205647,47484,AFAGH Aria Shabakeh Afagh PJSC, IR
866,42440,63901,RDG-AS Rayaneh Danesh Golestan Complex P.J.S. Co., IR
867,31549,31332,RASANA Aria Shatel Company Ltd, IR
868,197207,25537,MCCI-AS Mobile Communication Company of Iran PLC, IR
869,50810,10555,Mobinnet-AS Mobin Net Communication Company (Private Joint Stock), IR
870,41689,77269,FCP-NETWORK Asiatech Data Transmission company, IR
871,43754,77269,ASIATECH Asiatech Data Transmission company, IR
872,42337,82385,RESPINA-AS Respina Networks & Beyond PJSC, IR
873,44400,11764,IR-FCP Ertebatat Sabet Parsian Co. PJS, IR
874,56616,452,Sharif-AS Tarahan Shabake Sharif LTD, IR
875,62196,302,RayanraveshSena Rayan Ravesh Sena Ltd, IR
876,16232,1627,ASN-TIM Telecom Italia S.p.A., IT
877,3209,256587,VODANET Vodafone GmbH, DE
